,PO_Number,PO_Line_Number,Supplier,Vendor_number,Material,Material_Group,PO_Document_Date,Scheduled_relevant_delivery_date,Posting_Date,days_late,expected_lead_time,error_code,material_order_history,avg_material_late,supplier_material_order_history,avg_supplier_material_late,supplier_total_order_history,avg_supplier_general_late,number_line_items,avg_MOQ,avg_unit_price,avg_min_price,delivery_month,dayofweek,time,delivery_season,Material Description,Material Group Description,Invoice ($),Invoice Qty,Purchase Order $,Purchase Order Qty
1655,4508946666,9,MANSCO A DIVISION OF FASTENAL,529485,209774019,018,2019-03-28,2019-04-02 00:00:00,2019-03-29 00:00:00,-4.0,5.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,13,2678.5197132616486,1.9884884587813616,347.43394928315416,April,Tuesday,,Spring,"SCREW - TPG, FL CSKH, M4 X 1.7",Fasteners,90.0,3000.0,90.0,3000.0
1656,4508919771,1,ACTION INDUSTRIAL SUPPLY CO,576663,1038038001-4140,032,2019-03-14,2019-04-02 00:00:00,2019-04-02 00:00:00,0.0,19.0,,1035.0,0.9626262626262626,433.0,0.9501246882793016,433.0,0.9501246882793016,1,10.853333333333332,52.789199999999845,303.26266666666663,April,Tuesday,,Spring,SHELL - LOWER ARTIC WHITE GLOSS,Coatings,3579.4,44.0,3579.4,44.0
1657,4508935349,1,ROYAL TECHNOLOGIES CORPORATION,556264,1025207002-6205,073,2019-03-22,2019-04-02 00:00:00,2019-04-01 00:00:00,-1.0,11.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,1,868.6581196581196,3.905899031339037,966.555354700855,April,Tuesday,,Spring,BUSHING - ARM BLACK,Inj.Molded Plastics,81.6,240.0,81.6,240.0
1658,4508922381,1,ROYAL TECHNOLOGIES CORPORATION,556264,10263040010003,073,2019-03-15,2019-04-02 00:00:00,2019-04-01 00:00:00,-1.0,18.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,1,868.6581196581196,3.905899031339037,966.555354700855,April,Tuesday,,Spring,"SHELL - SEAT,2-SHOT SEAGULL/CARB,SEWN",Inj.Molded Plastics,2129.6,160.0,2129.6,160.0
1659,4508935343,1,ROYAL TECHNOLOGIES CORPORATION,556264,1027350001,073,2019-03-22,2019-04-02 00:00:00,2019-04-01 00:00:00,-1.0,11.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,1,868.6581196581196,3.905899031339037,966.555354700855,April,Tuesday,,Spring,"BEARING - SEAT, SLIDE, LH",Inj.Molded Plastics,491.26,638.0,491.26,638.0
1660,4508938636,3,ROYAL TECHNOLOGIES CORPORATION,556264,1024382001,073,2019-03-25,2019-04-02 00:00:00,2019-04-01 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,11,868.6581196581196,3.905899031339037,966.555354700855,April,Tuesday,,Spring,"CUSHION - ARM, CAP, BACKER",Inj.Molded Plastics,150.15,1365.0,150.15,1365.0
1661,4508935386,1,ROYAL TECHNOLOGIES CORPORATION,556264,1024376001-6059,073,2019-03-22,2019-04-02 00:00:00,2019-04-01 00:00:00,-1.0,11.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,1,868.6581196581196,3.905899031339037,966.555354700855,April,Tuesday,,Spring,"ARM - CAP, OVERMOLD",Inj.Molded Plastics,1386.24,912.0,1386.24,912.0
1662,4508938636,7,ROYAL TECHNOLOGIES CORPORATION,556264,1025206001-6059,073,2019-03-25,2019-04-02 00:00:00,2019-04-01 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,11,868.6581196581196,3.905899031339037,966.555354700855,April,Tuesday,,Spring,ARM - TRIGGER,Inj.Molded Plastics,99.0,900.0,99.0,900.0
1663,4508946674,1,JEMNI INC,569547,930201037,013,2019-03-28,2019-04-02 00:00:00,2019-04-02 00:00:00,0.0,5.0,,6109.0,0.2558522914606,570.0,-0.0442477876106194,668.0,0.3740573152337858,1,31012.938775510203,17.964587040816326,11054.708675510205,April,Tuesday,,Spring,"POLY,BAG,28.5x23x45,1.0MIL,HDPE,CLEARBAG",Packaging Materials,77.92,300.0,77.92,300.0
1664,4508903211,1,ROYAL TECHNOLOGIES CORPORATION,556264,1222709001-6138,073,2019-03-06,2019-04-02 00:00:00,2019-04-02 00:00:00,0.0,27.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,1,868.6581196581196,3.905899031339037,966.555354700855,April,Tuesday,,Spring,"TRAY - KEYBOARD, OUTER, ASSY",Inj.Molded Plastics,7031.5,410.0,7031.5,410.0
1665,4508935350,1,ROYAL TECHNOLOGIES CORPORATION,556264,1027948001-6205,073,2019-03-22,2019-04-02 00:00:00,2019-04-01 00:00:00,-1.0,11.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,1,868.6581196581196,3.905899031339037,966.555354700855,April,Tuesday,,Spring,CHAIR - BACK BLACK,Inj.Molded Plastics,4969.6,320.0,4969.6,320.0
1666,4508911492,1,DESIGNTEX  GROUP INC,501967,V_00028083-805,060,2019-03-09,2019-04-02 00:00:00,2019-03-25 00:00:00,-8.0,24.0,,3425.0,-3.849768600925597,2123.0,-1.982564679415073,3888.0,-3.2822155237377544,1,0.0,48.02003647268624,0.0,April,Tuesday,,Spring,,,,,,
1667,4508935387,1,ROYAL TECHNOLOGIES CORPORATION,556264,1027949001-6295,073,2019-03-22,2019-04-02 00:00:00,2019-04-01 00:00:00,-1.0,11.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,1,868.6581196581196,3.905899031339037,966.555354700855,April,Tuesday,,Spring,"SUPPORT - BACK, MEMBRANE (GRAPHITE)",Inj.Molded Plastics,414.0,200.0,414.0,200.0
1668,4508922384,2,INTEX TECHNOLOGIES LLC,566041,1072524002,017,2019-03-15,2019-04-02 00:00:00,2019-04-02 00:00:00,0.0,18.0,,2291.0,-0.3797752808988764,410.0,-0.9502487562189056,410.0,-0.9502487562189056,2,829.0533333333333,40.017756,1095.8025333333337,April,Tuesday,,Spring,"CUSHION - ARM, CAP, RH",Urethane Products,38.46,64.0,38.46,64.0
1669,4508932839,1,SAMHONGSA CO LTD,557704,1036670001,030,2019-03-21,2019-04-02 00:00:00,2019-04-02 00:00:00,0.0,12.0,,861.0,0.7333333333333333,861.0,0.7333333333333333,861.0,0.7333333333333333,1,81.32558139534883,11.556511627906977,587.584418604651,April,Tuesday,,Spring,"CYLINDER - PNEU, STD",Gas/Hydr'c Clndr's,3670.8,760.0,3670.8,760.0
1670,4508935394,1,ROYAL TECHNOLOGIES CORPORATION,556264,1064752001,073,2019-03-22,2019-04-02 00:00:00,2019-04-01 00:00:00,-1.0,11.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,1,868.6581196581196,3.905899031339037,966.555354700855,April,Tuesday,,Spring,INSERT - MEMBRANE SCREW BOSS,Inj.Molded Plastics,100.0,2000.0,100.0,2000.0
1671,4508946666,6,MANSCO A DIVISION OF FASTENAL,529485,1025350001,018,2019-03-28,2019-04-02 00:00:00,2019-03-29 00:00:00,-4.0,5.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,13,2678.5197132616486,1.9884884587813616,347.43394928315416,April,Tuesday,,Spring,ARM - WASHER STEEL,Fasteners,70.0,2000.0,70.0,2000.0
1672,4508946666,10,MANSCO A DIVISION OF FASTENAL,529485,209774026,018,2019-03-28,2019-04-02 00:00:00,2019-03-29 00:00:00,-4.0,5.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,13,2678.5197132616486,1.9884884587813616,347.43394928315416,April,Tuesday,,Spring," SCREW - TPG, FL CSKH, M4 X 1.7",Fasteners,85.0,2500.0,85.0,2500.0
1673,4508935363,1,ROYAL TECHNOLOGIES CORPORATION,556264,1024382001,073,2019-03-22,2019-04-02 00:00:00,2019-04-01 00:00:00,-1.0,11.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,1,868.6581196581196,3.905899031339037,966.555354700855,April,Tuesday,,Spring,"CUSHION - ARM, CAP, BACKER",Inj.Molded Plastics,150.15,1365.0,150.15,1365.0
1674,4508935393,1,ROYAL TECHNOLOGIES CORPORATION,556264,1027949001-5U24,073,2019-03-22,2019-04-02 00:00:00,2019-04-01 00:00:00,-1.0,11.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,1,868.6581196581196,3.905899031339037,966.555354700855,April,Tuesday,,Spring,"SUPPORT - BACK, MEMBRANE (SCARLET)",Inj.Molded Plastics,508.0,200.0,508.0,200.0
1675,4508929044,2,WW GRAINGER INC,545956,MRO165570,X725,2019-03-19,2019-04-02 00:00:00,2019-03-21 00:00:00,-12.0,14.0,,44.0,-3.159090909090909,4.0,-10.75,155.0,-3.554838709677419,3,55.94444444444444,36.474845,31.05611111111111,April,Tuesday,,Spring,,,,,,
1676,4508935346,1,ROYAL TECHNOLOGIES CORPORATION,556264,1027351001-6205,073,2019-03-22,2019-04-02 00:00:00,2019-04-01 00:00:00,-1.0,11.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,1,868.6581196581196,3.905899031339037,966.555354700855,April,Tuesday,,Spring,"SHELL - SEAT, OUTER",Inj.Molded Plastics,541.28,272.0,541.28,272.0
1677,4508935395,1,ROYAL TECHNOLOGIES CORPORATION,556264,1024380001-6059,073,2019-03-22,2019-04-02 00:00:00,2019-04-01 00:00:00,-1.0,11.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,1,868.6581196581196,3.905899031339037,966.555354700855,April,Tuesday,,Spring,"ARM - CAP, LOWER, LH",Inj.Molded Plastics,530.64,792.0,530.64,792.0
1678,4508917127,1,ERVINS GROUP LLC,542319,908645832,059,2019-03-13,2019-04-02 00:00:00,2019-04-01 00:00:00,-1.0,20.0,,476.0,-0.9912663755458516,371.0,-0.7374301675977654,610.0,-0.6379310344827587,1,6264.333333333333,39.02627933333339,510.8352,April,Tuesday,,Spring,"UNDERLAY - W/ADHESIVE, HARD",Upholstery Supplies,520.0,500.0,520.0,500.0
1679,4508935370,1,ROYAL TECHNOLOGIES CORPORATION,556264,1025206001-6205,073,2019-03-22,2019-04-02 00:00:00,2019-04-01 00:00:00,-1.0,11.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,1,868.6581196581196,3.905899031339037,966.555354700855,April,Tuesday,,Spring,ARM - TRIGGER,Inj.Molded Plastics,60.0,600.0,60.0,600.0
1680,4508938636,4,ROYAL TECHNOLOGIES CORPORATION,556264,1024790002-6059,073,2019-03-25,2019-04-02 00:00:00,2019-04-01 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,11,868.6581196581196,3.905899031339037,966.555354700855,April,Tuesday,,Spring,"ARM - STALK ADJUSTABLE, RH",Inj.Molded Plastics,880.2,540.0,880.2,540.0
1681,4508932838,2,ROYAL TECHNOLOGIES CORPORATION,556264,1101030001,073,2019-03-21,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,13.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,2,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,STRUCTURE - SEAT,Inj.Molded Plastics,5917.44,384.0,5917.44,384.0
1682,4508941368,22,ROYAL TECHNOLOGIES CORPORATION,556264,1025288001,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,HANDLE - PNEU,Inj.Molded Plastics,674.24,1568.0,674.24,1568.0
1683,4508941368,2,ROYAL TECHNOLOGIES CORPORATION,556264,1023934001,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,"SPOOL - SPRING, MAIN",Inj.Molded Plastics,182.0,1400.0,182.0,1400.0
1684,4508914261,1,GREAT LAKES LABEL LLC,559749,1037811005,040,2019-03-12,2019-04-03 00:00:00,2019-04-03 00:00:00,0.0,22.0,,375.0,1.7134986225895317,315.0,0.4019607843137255,324.0,0.3904761904761905,1,8654.815789473685,24.924484263157893,602.0218421052632,April,Wednesday,,Spring,"LABEL - TASK, CHAIR, PRODUCT ID, BLANK",Labels,140.6,1000.0,140.6,1000.0
1685,4508941578,3,ROYAL TECHNOLOGIES CORPORATION,556264,1025288001,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,5,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,HANDLE - PNEU,Inj.Molded Plastics,24.08,56.0,24.08,56.0
1686,4508941368,6,ROYAL TECHNOLOGIES CORPORATION,556264,1024380002-6059,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,"ARM - CAP, LOWER, RH",Inj.Molded Plastics,530.64,792.0,530.64,792.0
1687,4508952929,4,MANSCO A DIVISION OF FASTENAL,529485,1025347001,018,2019-04-01,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,2.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,15,2678.5197132616486,1.9884884587813616,347.43394928315416,April,Wednesday,,Spring,"RIVET - ARM, SHLDR, SPECIAL",Fasteners,161.28,2400.0,161.28,2400.0
1688,4508925991,2,INTEX TECHNOLOGIES LLC,566041,1072524002,017,2019-03-18,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,16.0,,2291.0,-0.3797752808988764,410.0,-0.9502487562189056,410.0,-0.9502487562189056,2,829.0533333333333,40.017756,1095.8025333333337,April,Wednesday,,Spring,"CUSHION - ARM, CAP, RH",Urethane Products,38.46,64.0,38.46,64.0
1689,4508941368,43,ROYAL TECHNOLOGIES CORPORATION,556264,1038020001,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,"HOLDER - SPRING, TAILS, DUAL",Inj.Molded Plastics,181.5,1650.0,181.5,1650.0
1690,4508941368,47,ROYAL TECHNOLOGIES CORPORATION,556264,1071601001-5U26,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,"LUMBAR ASSEMBLY,WASABI/APPLE GREEN, 5U26",Inj.Molded Plastics,321.0,100.0,321.0,100.0
1691,4508955663,1,SHORELINE CONTAINER LLC,522865,920107304,013,2019-04-02,2019-04-03 00:00:00,2019-04-03 00:00:00,0.0,1.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,April,Wednesday,,Spring,"CORR,RSC,30.5x28.875x13,275C,SHORTFLAP",Packaging Materials,672.25,125.0,672.25,125.0
1692,4508941289,2,SPECTRUM INDUSTRIES INC,521999,1025287002-9180,012,2019-03-26,2019-04-03 00:00:00,2019-04-04 00:00:00,1.0,8.0,,1595.0,-0.1743357096565133,791.0,-1.187910643889619,791.0,-1.187910643889619,2,624.7692307692307,0.5800307692307693,165.65761538461538,April,Wednesday,,Spring,"BRACKET - SEAT, RH",Plating/Sub Finisher,291.2,1600.0,291.2,1600.0
1693,4508941368,31,ROYAL TECHNOLOGIES CORPORATION,556264,1027351001-6053,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,"SHELL - SEAT, OUTER, SEAGULL",Inj.Molded Plastics,1415.25,629.0,1415.25,629.0
1694,4508941867,1,SHORELINE CONTAINER LLC,522865,920107300,013,2019-03-26,2019-04-03 00:00:00,2019-04-03 00:00:00,0.0,8.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,April,Wednesday,,Spring,"CORR,SLEEVE,26X23X28.75,51BC",Packaging Materials,240.53,75.0,240.53,75.0
1695,4508941368,35,ROYAL TECHNOLOGIES CORPORATION,556264,1027949001-5U25,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,"SUPPORT - BACK, MEMBRANE (MALT)",Inj.Molded Plastics,108.48,48.0,108.48,48.0
1696,4508941368,39,ROYAL TECHNOLOGIES CORPORATION,556264,1027952001-6205,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,"COVER - BACK, FRAME, LOWER BLACK",Inj.Molded Plastics,95.48,308.0,95.48,308.0
1697,4508952929,13,MANSCO A DIVISION OF FASTENAL,529485,442H4901,018,2019-04-01,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,2.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,15,2678.5197132616486,1.9884884587813616,347.43394928315416,April,Wednesday,,Spring,"SCREW - METRIC, TAPPING, CSKH, M4 X 13",Fasteners,125.0,2500.0,125.0,2500.0
1698,4508953403,1,JEMNI INC,569547,930201037,013,2019-04-01,2019-04-03 00:00:00,2019-04-03 00:00:00,0.0,2.0,,6109.0,0.2558522914606,570.0,-0.0442477876106194,668.0,0.3740573152337858,1,31012.938775510203,17.964587040816326,11054.708675510205,April,Wednesday,,Spring,"POLY,BAG,28.5x23x45,1.0MIL,HDPE,CLEARBAG",Packaging Materials,77.92,300.0,77.92,300.0
1699,4508941368,19,ROYAL TECHNOLOGIES CORPORATION,556264,1025207002-6053,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,BUSHING - ARM SEAGULL,Inj.Molded Plastics,136.8,360.0,136.8,360.0
1700,4508930348,1,GRAND RAPIDS FOAM TECHNOLOGIES,505439,1027352001,017,2019-03-20,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,14.0,,2291.0,-0.3797752808988764,1411.0,-0.4829833454018827,1411.0,-0.4829833454018827,1,829.0533333333333,40.017756,1095.8025333333337,April,Wednesday,,Spring,"CUSHION - SEAT, CORE series 1",Urethane Products,3597.88,884.0,3597.88,884.0
1701,4508941368,23,ROYAL TECHNOLOGIES CORPORATION,556264,1025345001-6059,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,"PLATE - ARM, SLIDE",Inj.Molded Plastics,266.0,1400.0,266.0,1400.0
1702,4508941368,27,ROYAL TECHNOLOGIES CORPORATION,556264,1025487001,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,"COVER - MECHANISM, AUTOMATIQUE",Inj.Molded Plastics,1156.32,1584.0,1156.32,1584.0
1703,4508952929,1,MANSCO A DIVISION OF FASTENAL,529485,1023931001,018,2019-04-01,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,2.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,15,2678.5197132616486,1.9884884587813616,347.43394928315416,April,Wednesday,,Spring,"PIN - SHLDR, DOUBLE END",Fasteners,475.0,1000.0,475.0,1000.0
1704,4508941368,7,ROYAL TECHNOLOGIES CORPORATION,556264,1024380002-6205,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,"ARM - CAP, LOWER, RH",Inj.Molded Plastics,435.6,792.0,435.6,792.0
1705,4508952929,5,MANSCO A DIVISION OF FASTENAL,529485,1025348001,018,2019-04-01,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,2.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,15,2678.5197132616486,1.9884884587813616,347.43394928315416,April,Wednesday,,Spring,WASHER - ACETAL,Fasteners,22.8,2000.0,22.8,2000.0
1706,4508941368,11,ROYAL TECHNOLOGIES CORPORATION,556264,1024885001,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,"GEAR - SECTOR, ADJUSTMENT, BACK",Inj.Molded Plastics,312.0,2400.0,312.0,2400.0
1707,4508952929,9,MANSCO A DIVISION OF FASTENAL,529485,1175349001,018,2019-04-01,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,2.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,15,2678.5197132616486,1.9884884587813616,347.43394928315416,April,Wednesday,,Spring,"SCREW - FLH, 8-18 Ty 25 THD, 6-LOBE T-10",Fasteners,199.0,5000.0,199.0,5000.0
1708,4508941368,15,ROYAL TECHNOLOGIES CORPORATION,556264,1025206001-6059,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,ARM - TRIGGER,Inj.Molded Plastics,132.0,1200.0,132.0,1200.0
1709,4508954386,1,MANSCO A DIVISION OF FASTENAL,529485,1025483001,018,2019-04-01,2019-04-03 00:00:00,2019-04-03 00:00:00,0.0,2.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,1,2678.5197132616486,1.9884884587813616,347.43394928315416,April,Wednesday,,Spring,"PIN - PIVOT, CAMLOCK, RIVET",Fasteners,178.52,450.0,178.52,450.0
1710,4508941368,3,ROYAL TECHNOLOGIES CORPORATION,556264,1024376001-6059,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,"ARM - CAP, OVERMOLD",Inj.Molded Plastics,1386.24,912.0,1386.24,912.0
1711,4508941578,4,ROYAL TECHNOLOGIES CORPORATION,556264,1025485001,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,5,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,"HANDLE - TENSION, ADJUSTMENT, KNOB",Inj.Molded Plastics,91.0,350.0,91.0,350.0
1712,4508941368,36,ROYAL TECHNOLOGIES CORPORATION,556264,1027949001-6205,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,"SUPPORT - BACK, MEMBRANE (LICORICE)",Inj.Molded Plastics,398.0,200.0,398.0,200.0
1713,4508914230,1,ANCHOR WIPING CLOTH COMPANY,500288,1068328001,048,2019-03-12,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,22.0,,1032.0,-1.496571988246817,968.0,-1.4613778705636744,968.0,-1.4613778705636744,1,7469.578947368421,0.5029384210526316,3216.478863157895,April,Wednesday,,Spring,"CAM - LOCK, BACKFRAME",Springs,685.0,1000.0,685.0,1000.0
1714,4508941368,40,ROYAL TECHNOLOGIES CORPORATION,556264,1038011001,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,"ACTIVATOR - PNEU, CAM",Inj.Molded Plastics,210.0,1500.0,210.0,1500.0
1715,4508941368,44,ROYAL TECHNOLOGIES CORPORATION,556264,1064752001,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,INSERT - MEMBRANE SCREW BOSS,Inj.Molded Plastics,100.0,2000.0,100.0,2000.0
1716,4508941368,48,ROYAL TECHNOLOGIES CORPORATION,556264,1071601001-6205,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,"LUMBAR ASSEMBLY, BLACK, 6205",Inj.Molded Plastics,1212.0,400.0,1212.0,400.0
1717,4508941368,24,ROYAL TECHNOLOGIES CORPORATION,556264,1025345001-6205,073,2019-03-26,2019-04-03 00:00:00,2019-04-02 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,50,868.6581196581196,3.905899031339037,966.555354700855,April,Wednesday,,Spring,"PLATE - ARM, SLIDE",Inj.Molded Plastics,224.0,1400.0,224.0,1400.0
1718,4508955491,1,SHORELINE CONTAINER LLC,522865,920107120,013,2019-04-02,2019-04-03 00:00:00,2019-04-03 00:00:00,0.0,1.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,April,Wednesday,,Spring,"CORR,HSC,14.75X5.25X12.375,32C,D/C,SHOE",Packaging Materials,315.6,400.0,315.6,400.0
